,Unnamed: 0,fullname,id,likes,replies,retweets,text,timestamp,user,date,time,pos,neg,neu,comp
1105,1105,iG Último Segundo,921068789483089927,4,2,3,"“Por isso levou bala na cabeça”: Malala vira alvo de críticas por usar jeans e salto alto
→ http://bit.ly/2ytzvfz pic.twitter.com/rS3XBwWfMZ",2017-10-19T17:41:26,ultimosegundo,2017-10-19,17:41:26,0.0,0.0,1.0,0.0
1106,1106,DailyGossip.ng,921069469212045314,0,0,1,Muslims Shame And Drag Malala Yousafzai For Wearing Skinny Jeans And Heels To Class http://ift.tt/2yykkzi ,2017-10-19T17:44:08,DailyGossipNG,2017-10-19,17:44:08,0.0,0.278,0.722,-0.6124
1107,1107,Ahmed Najaah Ibrahim,921069635977428992,0,0,0,Uss faivaanaai jeans li kamah bune Malala ah furassaara https://mihaaru.com/lifestyle/25364 ,2017-10-19T17:44:48,NajaahAhmed,2017-10-19,17:44:48,0.0,0.0,1.0,0.0
1108,1108,erikson,921069642688237568,0,0,0,Oh deaaAarrr  | Malala Yousafzai trolled for wearing skinny jeans at Oxford http://www.independent.co.uk/news/uk/malala-yousafzai-jeans-photo-trolled-twitter-oxford-university-a8007791.html …,2017-10-19T17:44:50,eriksonss,2017-10-19,17:44:50,0.0,0.0,1.0,0.0
1109,1109,RT UK,921069692466458624,3,0,2,.@Malala targeted on social media for wearing ‘skinny jeans & heels’ at @UniofOxfordhttps://www.rt.com/uk/407181-malala-yousafzai-skinny-jeans/ …,2017-10-19T17:45:01,RTUKnews,2017-10-19,17:45:01,0.0,0.0,1.0,0.0
1110,1110,DangeReinaldo,921069746765824000,0,0,0,os malucos tão problematizando sobre a Malala andar de jeans e salto alto,2017-10-19T17:45:14,DangeReinaldo,2017-10-19,17:45:14,0.0,0.0,1.0,0.0
1111,1111,saboor kakar,921070317862379520,0,0,0,Pakistan is proud of history's youngest Nobel Peace Prize winner who is now studying at Oxford University. Thnk u malala for mkng us proud pic.twitter.com/nH0WJgseVC,2017-10-19T17:47:31,saboor_kakar,2017-10-19,17:47:31,0.469,0.0,0.531,0.9501
1112,1112,Hamza,921070938896195589,1,1,0,'Taliban' k aik goli se Malala Oxford k 'Taaliba' ban gein. What a story,2017-10-19T17:49:59,iHamzahid,2017-10-19,17:49:59,0.0,0.265,0.735,-0.5574
1113,1113,wiccanlez,921072178967261184,0,0,0,Trolls target Malala for ‘wearing jeans and high heels’ | Daily Mail Online https://elfkat.wordpress.com/2017/10/19/trolls-target-malala-for-wearing-jeans-and-high-heels-daily-mail-online/ …,2017-10-19T17:54:54,wiccanlez,2017-10-19,17:54:54,0.0,0.0,1.0,0.0
1114,1114,Giovanni Fanfoni,921072209531232258,1,1,1,"Malala Yousafzai (sopravissuta ai Talebani, Nobel per la Pace 2014, ora a Oxford) è stata criticata per questa foto https://twitter.com/MehrTarar/status/919545016355258368 …",2017-10-19T17:55:02,GiovanniFanfoni,2017-10-19,17:55:02,0.0,0.0,1.0,0.0
1115,1115,Blrh,921072650545442816,0,0,0,So pakistanis seem to be more worried about Malala wearing jeans than the actual state of this damn country,2017-10-19T17:56:47,Bufloweeng,2017-10-19,17:56:47,0.0,0.248,0.752,-0.6826
1116,1116,Dr۔Roman Khan Wazir,921072764869578752,1,0,1,"Last Ottoman Caliph, Abdulmejid II, with his daughter Durussehvar bt 2day v r after #malala by wearing full jeans.
@BushraGoharpic.twitter.com/glyEc7f30T",2017-10-19T17:57:14,romaancekhan,2017-10-19,17:57:14,0.0,0.0,1.0,0.0
1117,1117,Portal Cwb,921080150258831361,0,0,0,“#Por #isso #levou #bala na #cabeça”: #Malala #vira #alvo de #críticas por #jeans e #saltohttps://goo.gl/fb/tBJRnj ,2017-10-19T18:26:35,Portalcwb,2017-10-19,18:26:35,0.0,0.0,1.0,0.0
1118,1118,Frankie Fortuna,921081256670105600,0,0,0,#News Clueless Oxford fresher has to Google Malala Yousafzai http://ow.ly/h0Mb50eHzpW ,2017-10-19T18:30:59,FrankieFortuna,2017-10-19,18:30:59,0.0,0.217,0.783,-0.3612
1119,1119,Emerson Natividade,921081982439886849,0,0,0,MULHERES: Salto alto e calça jeans: O motivo pelo qual Malala Yousafzai está sendo criticada https://jornalnativacaoenp.blogspot.com/2017/10/mulheres-salto-alto-e-calca-jeans-o.html …,2017-10-19T18:33:52,NatividadeSanta,2017-10-19,18:33:52,0.0,0.0,1.0,0.0
1120,1120,The Gulf Today,921082861905764352,0,0,0,"Malala Yousafzai trolled for 'wearing skinny jeans at Oxford University'    
http://bit.ly/2znJa4d pic.twitter.com/4DlCi8qLa4",2017-10-19T18:37:21,thegulftoday,2017-10-19,18:37:21,0.0,0.0,1.0,0.0
1121,1121,pomish,921085765911707651,2,0,0,¿Es en serio? Critican y enloquecen por ver a #Malala usando jeans? Basta de ese trato banal hacia las mujeres!!! http://www.actitudfem.com/entorno/noticias/actualidad/internet-no-perdona-nadie-y-ahora-critican-malala-por-usar-jeans …,2017-10-19T18:48:54,lizziemorante,2017-10-19,18:48:54,0.0,0.0,1.0,0.0
1122,1122,Claude Tupeces,921086894477324294,0,0,0,Malala Yousafzai Trolled Online For Wearing Skinny Jeans And Heels To Uni http://www.huffingtonpost.com.au/2017/10/17/malala-yousafzai-trolled-online-for-wearing-skinny-jeans-and-heels-to-uni_a_23246798/?utm_hp_ref=au-homepage&ncid=fcbklnkcahpmg00000001 …,2017-10-19T18:53:23,wapimaskwa69,2017-10-19,18:53:23,0.0,0.0,1.0,0.0
1123,1123, 🇳🇱 Bladez  🇳🇱,921089986019102721,0,0,0,"Clueless Oxford fresher has to Google Malala Yousafzai
       
http://ift.tt/2zA0UKy ",2017-10-19T19:05:40,peetsmeets,2017-10-19,19:05:40,0.0,0.238,0.762,-0.3612
1124,1124,Calvin Foss,921090300751351808,0,0,0,Malala Yousafzai shamed for wearing skinny jeans and heels to class https://ca.style.yahoo.com/malala-yousafzai-shamed-wearing-skinny-jeans-heels-class-160917679.html?soc_src=social-sh&soc_trk=tw … via @YahooStyleCA,2017-10-19T19:06:55,fosscal,2017-10-19,19:06:55,0.0,0.217,0.783,-0.5574
1125,1125,Sonia Juned,921091012461826048,0,0,0,Malala Yousafzai trolled for 'wearing skinny jeans at Oxford University' http://ift.tt/2gv8q50 ,2017-10-19T19:09:45,sonia_juned,2017-10-19,19:09:45,0.0,0.0,1.0,0.0
1126,1126,Ruba Ali Al-Hassani,921093681121284096,0,0,0, Malala Yousafzai Trolled Online For Wearing Skinny Jeans And Heels To Uni http://m.huffingtonpost.com.au/2017/10/17/malala-yousafzai-trolled-online-for-wearing-skinny-jeans-and-heels-to-uni_a_23246798/?utm_hp_ref=au-homepage&ncid=fcbklnkcahpmg00000001 …,2017-10-19T19:20:21,RubaAlHassani,2017-10-19,19:20:21,0.0,0.0,1.0,0.0
1127,1127,Robin,921095012196241413,0,0,0,Malala Yousafzai trolled for wearing skinny jeans at Oxford http://www.independent.co.uk/news/uk/malala-yousafzai-jeans-photo-trolled-twitter-oxford-university-a8007791.html …,2017-10-19T19:25:38,PP_robin,2017-10-19,19:25:38,0.0,0.0,1.0,0.0
1128,1128,Наташа Иванова,921095014838652930,0,0,0, reservoirdogs: My brother is in Malala’s course in oxford and he just sent me this from their... https://tmblr.co/Zblabe2R8sIzh ,2017-10-19T19:25:39,dol453,2017-10-19,19:25:39,0.0,0.0,1.0,0.0
1129,1129,Shakira Hussein,921101297339703296,1,0,2,Malala Yousafzai trolled for wearing skinny jeans at Oxford http://www.independent.co.uk/news/uk/malala-yousafzai-jeans-photo-trolled-twitter-oxford-university-a8007791.html …,2017-10-19T19:50:37,shakirahussein,2017-10-19,19:50:37,0.0,0.0,1.0,0.0
1130,1130,Bhim Niroula,921102020584538115,0,0,0,Malala Yousafzai trolled for wearing skinny jeans at Oxford http://fb.me/2iOigJ24w ,2017-10-19T19:53:29,bhimniroula8,2017-10-19,19:53:29,0.0,0.0,1.0,0.0
1131,1131,Bhim Niroula,921102020748169217,0,0,0,Malala Yousafzai trolled for wearing skinny jeans at Oxford http://fb.me/2nH77jOCe ,2017-10-19T19:53:29,bhimniroula8,2017-10-19,19:53:29,0.0,0.0,1.0,0.0
1132,1132,Bhim Niroula,921102020823613443,0,0,0,Malala Yousafzai trolled for wearing skinny jeans at Oxford http://fb.me/6ZtzW4sjv ,2017-10-19T19:53:29,bhimniroula8,2017-10-19,19:53:29,0.0,0.0,1.0,0.0
1133,1133,Shawshank Redemption,921102654876643328,7,0,0,Shame on those who attacked @Malala Yousafzai on social media over ‘photo of her wearing jeans and heels’.,2017-10-19T19:56:00,yasishzd,2017-10-19,19:56:00,0.0,0.276,0.724,-0.7269
1134,1134,Okezone,921106280659410944,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF pic.twitter.com/yqKmJRNAPV",2017-10-19T20:10:25,okezonenews,2017-10-19,20:10:25,0.182,0.0,0.818,0.4404
1135,1135,Putra,921106307863797760,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/ioio0Zqeef",2017-10-19T20:10:31,rinoptra,2017-10-19,20:10:31,0.182,0.0,0.818,0.4404
1136,1136,Rias Wisuda,921106374326616067,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/1zOFeQxaeU",2017-10-19T20:10:47,rias_com,2017-10-19,20:10:47,0.182,0.0,0.818,0.4404
1137,1137,helbi maretina,921106748106313729,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/NaK9rvJJA9",2017-10-19T20:12:16,helbymaretina,2017-10-19,20:12:16,0.182,0.0,0.818,0.4404
1138,1138,Irenne Lee,921106763528753152,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/S96jQ7PebW",2017-10-19T20:12:20,LeeIrenne,2017-10-19,20:12:20,0.182,0.0,0.818,0.4404
1139,1139,yunan bs,921106972870668289,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/p7Fvd1TIdN",2017-10-19T20:13:10,unanbs,2017-10-19,20:13:10,0.182,0.0,0.818,0.4404
1140,1140,Satrio GG,921106975009755136,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/tCSWhwNhKL",2017-10-19T20:13:10,SatrioGG,2017-10-19,20:13:10,0.182,0.0,0.818,0.4404
1141,1141,Rizki,921106991346601989,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF pic.twitter.com/wHOwgSL3Ag",2017-10-19T20:13:14,Rizki67955675,2017-10-19,20:13:14,0.182,0.0,0.818,0.4404
1142,1142,diana putri,921107044178030593,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/yAV40PW1Fn",2017-10-19T20:13:27,dianaputri345,2017-10-19,20:13:27,0.182,0.0,0.818,0.4404
1143,1143,Lila,921107253154975744,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/NvM8cs3rGQ",2017-10-19T20:14:17,lilaPertiwi,2017-10-19,20:14:17,0.182,0.0,0.818,0.4404
1144,1144,Luci Yuliana,921107889242234880,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/w3oyJxjuGi",2017-10-19T20:16:48,LuciYuliana1,2017-10-19,20:16:48,0.182,0.0,0.818,0.4404
1145,1145,Ita Widya,921107925111918592,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/eO9wtcQGJ5",2017-10-19T20:16:57,ItaWidya7,2017-10-19,20:16:57,0.182,0.0,0.818,0.4404
1146,1146,Fafa Ezha,921108219564642304,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/vGV58E2oML",2017-10-19T20:18:07,fafa_ezha,2017-10-19,20:18:07,0.182,0.0,0.818,0.4404
1147,1147,baim ibrahim,921108235440050176,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/5Khi6KBJDp",2017-10-19T20:18:11,baimibrahim54,2017-10-19,20:18:11,0.182,0.0,0.818,0.4404
1148,1148,aaron william,921108300418121733,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/xP6liuc8zX",2017-10-19T20:18:26,aaronwill23,2017-10-19,20:18:26,0.182,0.0,0.818,0.4404
1149,1149,mulfi fauziah,921108322576629760,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF pic.twitter.com/koGvfy8cGV",2017-10-19T20:18:32,mulfi432,2017-10-19,20:18:32,0.182,0.0,0.818,0.4404
1150,1150,vita sari,921108348484898816,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/jT5re19X8A",2017-10-19T20:18:38,vitasari79,2017-10-19,20:18:38,0.182,0.0,0.818,0.4404
1151,1151,Trias DORA,921108379602481153,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/QBYebhqxBZ",2017-10-19T20:18:45,DORATrias,2017-10-19,20:18:45,0.182,0.0,0.818,0.4404
1152,1152,kania dewi,921108534070259712,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/0fFAZYSsi6",2017-10-19T20:19:22,kaniania12,2017-10-19,20:19:22,0.182,0.0,0.818,0.4404
1153,1153,Dwi Yusuf,921108740069380097,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/Bsn2sBlLWu",2017-10-19T20:20:11,DwiYusuf4,2017-10-19,20:20:11,0.182,0.0,0.818,0.4404
1154,1154,Risti Danaf,921108828166467586,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/yBNY52Y4eg",2017-10-19T20:20:32,DanafRisti,2017-10-19,20:20:32,0.182,0.0,0.818,0.4404
1155,1155,(˛`̯´̯)-σ ♥п̥̥ι̥α̣̣̥ ♥,921109251795415041,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/L0uR2GAtor",2017-10-19T20:22:13,niatrianto,2017-10-19,20:22:13,0.182,0.0,0.818,0.4404
1156,1156,tuti widiastuti,921109973727416321,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/7xrWyKIesg",2017-10-19T20:25:05,tutiwidia342,2017-10-19,20:25:05,0.182,0.0,0.818,0.4404
1157,1157,Kamaljeet,921110078438166530,0,0,1,Nobel prize winner Malala Yousafzai trolled for 'wearing skinny jeans and heels' instead of Muslim dress at Oxford U…https://lnkd.in/eTSGj5Q ,2017-10-19T20:25:30,k7a7m7a7l,2017-10-19,20:25:30,0.295,0.0,0.705,0.7964
1158,1158,Devina indahsari,921110138051792898,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/0H0ynDpawk",2017-10-19T20:25:44,devinaindah88,2017-10-19,20:25:44,0.182,0.0,0.818,0.4404
1159,1159,gema ramadhan,921110559608770560,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF  pic.twitter.com/1MyjqD18d5",2017-10-19T20:27:25,gema563h,2017-10-19,20:27:25,0.182,0.0,0.818,0.4404
1160,1160,Maham,921111587284570113,2,0,0,Mom's opinion about Malala getting hate for wearing skinny jeans. What do u guys think? pic.twitter.com/P8sZbWHKK1,2017-10-19T20:31:30,maham__love,2017-10-19,20:31:30,0.0,0.209,0.791,-0.5719
1161,1161,Andri Rah,921112832896327681,0,0,0,"Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos http://okz.me/CYEeF pic.twitter.com/96jZrVR6yl",2017-10-19T20:36:27,AndriRah1,2017-10-19,20:36:27,0.182,0.0,0.818,0.4404
1162,1162,Gem,921116744051314688,0,0,0,"@info -  Kenakan Jeans Trendy dan Sepatu Hak Tinggi, Malala Dihujani Kritik di Medsos",2017-10-19T20:51:59,GEMAWAHYUH,2017-10-19,20:51:59,0.195,0.0,0.805,0.4404
1163,1163,Rakhshan Jaffer,921122159904395265,0,0,0,".@deray - I told @Malala, Oxford is not a good school but.  https://twitter.com/guardian/status/921106280860782592 …",2017-10-19T21:13:31,Rakhshan,2017-10-19,21:13:31,0.0,0.159,0.841,-0.1786
1164,1164,T,921123518863020032,1,0,0,Malala wore jeans and people are losing thier shit. Men are trash.,2017-10-19T21:18:55,UnTanyacious,2017-10-19,21:18:55,0.0,0.383,0.617,-0.7351
1165,1165,Manuel Polanco,921130624622018560,0,0,0,"Malala Yousafzai, blanco de críticas por usar jeans y tacones https://us.hola.com/actualidad/201710199653/malala-criticada-jeans/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/jFEVFPHT3p",2017-10-19T21:47:09,baby1manuel,2017-10-19,21:47:09,0.0,0.0,1.0,0.0
1166,1166,Mujeres D' Hoy,921130629802033152,0,0,0,"Malala Yousafzai, blanco de críticas por usar jeans y tacones http://dlvr.it/PwbVnN pic.twitter.com/VJystYCc0I",2017-10-19T21:47:10,MujeresDHoy,2017-10-19,21:47:10,0.0,0.0,1.0,0.0
1167,1167,Daniel Carmona,921132125490835456,0,0,0,"Malala Yousafzai, blanco de críticas por usar jeans y tacones http://dlvr.it/PwbXJz pic.twitter.com/G4Jnyt3u6R",2017-10-19T21:53:07,DocaPower1,2017-10-19,21:53:07,0.0,0.0,1.0,0.0
1168,1168,SPAWN RCF MY FAMILY,921138303746834433,0,0,0,A Malala Yousafzai la están atacando sin compasión en Pakistán por haber usado “tacones y jeans” http://fb.me/Bnv8sj4H ,2017-10-19T22:17:40,familyrcf,2017-10-19,22:17:40,0.0,0.205,0.795,-0.5574
1169,1169,Your Crush,921143446580051968,0,0,0,FYI: Malala Yousafzai trolled for 'wearing skinny jeans and high heels to Oxford http://dlvr.it/PwbqlV pic.twitter.com/0pdjCdx8et,2017-10-19T22:38:06,informnaijablog,2017-10-19,22:38:06,0.153,0.0,0.847,0.368
1170,1170,MSN México,921147982493319168,2,0,0,"Malala, criticada por vestir jeans y tacones https://www.msn.com/es-mx/noticias/mundo/malala-acosada-en-internet-por-vestir-jeans-y-tacones/ar-AAtJXGZ?ocid=ob-tw-esmx-576 …pic.twitter.com/cKFP1VBLJr",2017-10-19T22:56:07,MSNMex,2017-10-19,22:56:07,0.0,0.0,1.0,0.0
1171,1171,Zuz Guevara,921148282075619328,2,0,0,En serio están rebuznando porque #Malala se puso jeans?,2017-10-19T22:57:19,ZuzGuevara,2017-10-19,22:57:19,0.0,0.0,1.0,0.0
1172,1172,Deb Cordero,921148439974596608,0,0,0,"Malala en jeans ajustados, la foto viral que cuestiona a la Premio Nobel (+fotos) http://www.24-horas.mx/malala-en-jeans-ajustados-la-foto-viral-que-cuestiona-a-la-premio-nobel-fotos/ … vía @diario24horas",2017-10-19T22:57:56,Debcordero,2017-10-19,22:57:56,0.0,0.0,1.0,0.0
1173,1173,Mario Castillo,921150525458059267,0,0,0,"Malala, acosada en internet por vestir jeans y tacones http://a.msn.com/01/es-mx/AAtJXGZ?ocid=st …",2017-10-19T23:06:14,mariony1001,2017-10-19,23:06:14,0.0,0.0,1.0,0.0
1174,1174,ClothingDomains,921152539453685761,0,0,0,New post: Malala Yousafzai shamed for wearing skinny jeans and heels to class https://clothingdomains.com/?p=37401 ,2017-10-19T23:14:14,ClothingDomains,2017-10-19,23:14:14,0.0,0.217,0.783,-0.5574
1175,1175,Clement Wong,921153270214811652,0,0,0,"Look at it this way @Malala , as powerful as your story has become; all your critics could come up with was to talk about your jeans lol https://twitter.com/BushraGohar/status/919813551388229632 …",2017-10-19T23:17:08,DJShowKase,2017-10-19,23:17:08,0.171,0.067,0.762,0.5267
1176,1176,GodorNoGod,921156602392203264,0,0,0,"Malala Yousafzai attacked on social media over ‘photo of her wearing jeans and heels’
http://bit.ly/2yUzp19 ",2017-10-19T23:30:22,GodOrNoGod,2017-10-19,23:30:22,0.0,0.176,0.824,-0.4588
1177,1177,Atheist Republic,921156602463432705,27,15,18,"Malala Yousafzai attacked on social media over ‘photo of her wearing jeans and heels’
http://bit.ly/2yUzp19 ",2017-10-19T23:30:22,AtheistRepublic,2017-10-19,23:30:22,0.0,0.176,0.824,-0.4588
1178,1178,⎛⎝ James The Bond ⎠⎞,921157777560612868,8,1,10,Il Premio Nobel Malala Yousafzai scampata ai talebani attaccata dai musulmani sui social perchè indossa i jeans http://www.telegraph.co.uk/news/2017/10/18/malala-yousafzai-attacked-social-media-photo-wearing-jeans-heels/?WT.mc_id=tmg_share_tw …,2017-10-19T23:35:03,IAmJamesTheBond,2017-10-19,23:35:03,0.0,0.0,1.0,0.0
1179,1179,Julio César,921158469033627648,2,1,1,"Ahora critican a Malala por usar jeans ""ajustados"" y tacones, le llaman traidora. Lo dicho: Ningún pito les embona. Jaja pic.twitter.com/p6rhtGBO6V",2017-10-19T23:37:47,IuliusC_,2017-10-19,23:37:47,0.0,0.0,1.0,0.0
1180,1180,Revista Cosmopolitan,921159064591224833,2,0,1,Malala es criticada en redes sociales por usar skinny jeans y botas http://ow.ly/zLwn30fZQvO pic.twitter.com/ay07E3XEDE,2017-10-19T23:40:09,cosmopolitanmx,2017-10-19,23:40:09,0.0,0.0,1.0,0.0
1181,1181,Canal TVBUS,921159792676270081,0,0,1,"#Mundo Malala, acosada en internet por vestir jeans y tacones - http://www.tvbus.tv/web/2017/10/19/malala-acosada-en-internet-vestir-jeans-tacones/ …pic.twitter.com/2Tcec1ROEj",2017-10-19T23:43:03,tvbus,2017-10-19,23:43:03,0.0,0.0,1.0,0.0
1182,1182,Ramsés #SomosRED,921162776399302660,0,0,0,Hay mucha gente que está cayendo en el engaño astuto de Malala. El que use jeans o tacones NO significa que... http://fb.me/6HK0ju7g8 ,2017-10-19T23:54:54,RamRock,2017-10-19,23:54:54,0.0,0.128,0.872,-0.4466
1183,1183,Jo Lang,921175904163942401,1,0,0,Malala Yousafzai trolled for wearing skinny jeans at Oxford http://www.independent.co.uk/news/uk/malala-yousafzai-jeans-photo-trolled-twitter-oxford-university-a8007791.html …,2017-10-20T00:47:04,jojolang9,2017-10-20,00:47:04,0.0,0.0,1.0,0.0
1184,1184,Jordyn Lynnia,921175990180737024,0,1,0,Some people just annoy me so much. I'm reading an article about how people are criticising @Malala for wearing skinny jeans.,2017-10-20T00:47:25,jordynlynnia,2017-10-20,00:47:25,0.0,0.228,0.772,-0.6808
1185,1185,Cancerbero Real,921178561154822144,0,0,0,"Malala en jeans ajustados, la foto viral que cuestiona a la Premio Nobel  http://www.24-horas.mx/malala-en-jeans-ajustados-la-foto-viral-que-cuestiona-a-la-premio-nobel-fotos/ …pic.twitter.com/LQcLkDhhwr",2017-10-20T00:57:38,cancerbero_real,2017-10-20,00:57:38,0.0,0.0,1.0,0.0
1186,1186,RT,921179038621855744,37,24,31,Malala Yousafzai targeted on social media for wearing ‘skinny jeans & heels’ at #Oxford https://on.rt.com/8q6l pic.twitter.com/13VOQUL7Sj,2017-10-20T00:59:32,RT_com,2017-10-20,00:59:32,0.0,0.0,1.0,0.0
1187,1187,noticias  venezuela,921179362136936449,0,0,0,RT: @rt_com :Malala Yousafzai targeted on social media for wearing ‘skinny jeans &amp; heels’ at #Oxford https://on.rt.com/8q6l  https://t.c,2017-10-20T01:00:49,notiven,2017-10-20,01:00:49,0.0,0.0,1.0,0.0
1188,1188,Richard Yarakson,921179714324258816,0,0,0,Malala Yousafzai targeted on social media for wearing ‘skinny jeans & heels’ at #Oxford https://on.rt.com/8q6l  pic.twitter.com/GXssfqzyFL,2017-10-20T01:02:13,shtfethi,2017-10-20,01:02:13,0.0,0.0,1.0,0.0
1189,1189,Acan Kemal,921179757332647936,0,0,0,Malala Yousafzai targeted on social media for wearing ‘skinny jeans & heels’ at #Oxford https://on.rt.com/8q6l  pic.twitter.com/1qvDr0RWkM,2017-10-20T01:02:23,Jjjamess_1907,2017-10-20,01:02:23,0.0,0.0,1.0,0.0
1190,1190,Angela May,921181476854665217,0,0,0,Malala Yousafzai trolled for wearing skinny jeans at Oxford http://www.independent.co.uk/news/uk/malala-yousafzai-jeans-photo-trolled-twitter-oxford-university-a8007791.html … #fashion #style #denim,2017-10-20T01:09:13,angmay33,2017-10-20,01:09:13,0.0,0.0,1.0,0.0
1191,1191,Bobbit,921181516033675264,0,0,0,"Malala Yousafzai targeted on social media for wearing ‘skinny jeans & heels’ at #Oxford https://on.rt.com/8q6l  pic.twitter.com/eEYsuB6Vx1

…",2017-10-20T01:09:22,bobbit2266,2017-10-20,01:09:22,0.0,0.0,1.0,0.0
1192,1192,Ivan,921182056864010240,0,0,0,"Malala Yousafzai targeted on social media for wearing ‘skinny jeans & heels’ at #Oxford https://on.rt.com/8q6l  pic.twitter.com/lWJA63LKnA

…",2017-10-20T01:11:31,Ivan226622,2017-10-20,01:11:31,0.0,0.0,1.0,0.0
1193,1193,rick,921183275367968768,0,0,0,"Malala Yousafzai targeted on social media for wearing ‘skinny jeans & heels’ at #Oxford https://on.rt.com/8q6l  pic.twitter.com/QjYVTliS8q

…",2017-10-20T01:16:22,rickrick888,2017-10-20,01:16:22,0.0,0.0,1.0,0.0
1194,1194,Fernando Rea.,921186887565488129,2,0,0,Que Malala vistiendo jeans sea noticia habla de un lado retrógrada de este mundo y no precisamente es el que piensan.,2017-10-20T01:30:43,MrFerchando,2017-10-20,01:30:43,0.0,0.104,0.896,-0.296
1195,1195,John Alexander  🇨🇴,921187343855423488,0,0,0,"Malala, acosada en internet por vestir jeans y tacones http://a.msn.com/01/es-mx/AAtJXGZ?ocid=st …",2017-10-20T01:32:32,JohnAArango,2017-10-20,01:32:32,0.0,0.0,1.0,0.0
1196,1196,Rodrigo,921189367955251200,1,0,1,"Malala estudia filosofía, economía y política en la Universidad de Oxford. Yo sólo uso mi cerebro para básicamente no morir.",2017-10-20T01:40:34,branduran,2017-10-20,01:40:34,0.0,0.109,0.891,-0.296
1197,1197,Caciano Dinorín.,921192427855273985,0,0,0,"Wooow!!! El look de Malala
en Oxford . pic.twitter.com/HxU5fQdgeu",2017-10-20T01:52:44,Dino_azul1974,2017-10-20,01:52:44,0.0,0.0,1.0,0.0
